station,ddne,ddnw,dds,ddse,ddsw,ddw,v100,v60,v70,v80,vv,ddn,dde,Stationsname,Longitude,Latitude,Height,year,month
9016,38.0,2.0,0.0,2.0,5.0,23.0,0.0,0.0,0.0,0.0,1.7,0.0,9.0,KUFSTEIN,12.162778,47.575279,490.0,2022,9
9016,19.0,1.0,2.0,1.0,14.0,43.0,0.0,0.0,0.0,0.0,1.9,0.0,6.0,KUFSTEIN,12.162778,47.575279,490.0,2022,10
9016,10.0,1.0,2.0,0.0,14.0,42.0,0.0,0.0,0.0,0.0,1.4,0.0,8.0,KUFSTEIN,12.162778,47.575279,490.0,2022,11
9105,21.0,0.0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.3,10.0,9.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2021,11
9105,4.0,1.0,26.0,2.0,32.0,1.0,0.0,0.0,0.0,0.0,1.2,11.0,3.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2021,12
9105,13.0,0.0,21.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,1.3,7.0,4.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,1
9105,16.0,0.0,29.0,3.0,17.0,1.0,0.0,3.0,1.0,1.0,1.7,10.0,2.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,2
9105,11.0,0.0,25.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,1.6,30.0,2.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,3
9105,21.0,5.0,21.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,1.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,4
9105,25.0,0.0,18.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.8,28.0,5.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,5
9105,19.0,2.0,22.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.7,32.0,5.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,6
9105,26.0,2.0,25.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6,27.0,5.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,7
9105,21.0,1.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.6,37.0,1.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,8
9105,24.0,1.0,19.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.4,23.0,4.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,9
9105,12.0,0.0,30.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,1.2,10.0,5.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,10
9105,11.0,0.0,24.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,1.2,5.0,8.0,KIRCHDORF/TIROL,12.463056,47.566113,636.6,2022,11
9110,5.0,4.0,4.0,5.0,20.0,6.0,0.0,0.0,0.0,0.0,1.3,28.0,7.0,KOESSEN,12.393888,47.662777,588.0,2021,11
9110,3.0,3.0,11.0,7.0,31.0,3.0,0.0,0.0,0.0,0.0,0.8,6.0,5.0,KOESSEN,12.393888,47.662777,588.0,2021,12
9110,2.0,1.0,7.0,7.0,39.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,KOESSEN,12.393888,47.662777,588.0,2022,1
9110,4.0,1.0,3.0,5.0,31.0,14.0,0.0,0.0,0.0,0.0,1.2,5.0,4.0,KOESSEN,12.393888,47.662777,588.0,2022,2
9110,8.0,2.0,2.0,6.0,25.0,4.0,0.0,0.0,0.0,0.0,1.7,37.0,1.0,KOESSEN,12.393888,47.662777,588.0,2022,3
9110,6.0,7.0,1.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,1.9,35.0,7.0,KOESSEN,12.393888,47.662777,588.0,2022,4
9110,7.0,14.0,2.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,1.6,32.0,9.0,KOESSEN,12.393888,47.662777,588.0,2022,5
9110,11.0,9.0,3.0,3.0,7.0,4.0,0.0,2.0,2.0,2.0,2.0,36.0,10.0,KOESSEN,12.393888,47.662777,588.0,2022,6
9110,13.0,11.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.5,30.0,11.0,KOESSEN,12.393888,47.662777,588.0,2022,7
9110,4.0,5.0,5.0,1.0,27.0,2.0,0.0,0.0,0.0,0.0,1.2,23.0,3.0,KOESSEN,12.393888,47.662777,588.0,2022,9
9110,6.0,4.0,8.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,1.1,14.0,7.0,KOESSEN,12.393888,47.662777,588.0,2022,10
9110,4.0,1.0,6.0,4.0,38.0,2.0,0.0,0.0,0.0,0.0,0.9,11.0,3.0,KOESSEN,12.393888,47.662777,588.0,2022,11
